origin_idx,origin_date,forecast_date,forecast_logdiff,actual_logdiff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
211,1985-09-01,1985-10-01,0.001450031848953932,-0.0031146676276252,,,,,,,,,,,,,,,,,,,
212,1985-10-01,1985-11-01,-0.002437151143868369,0.0035117423940054,,,,,,,,,,,,,,,,,,,
213,1985-11-01,1985-12-01,0.002407568693541668,0.0095838114477926,,,,,,,,,,,,,,,,,,,
214,1985-12-01,1986-01-01,0.002757113973954328,0.0055203293729357,,,,,,,,,,,,,,,,,,,
215,1986-01-01,1986-02-01,0.0022581916879570356,-0.0070438228714575,,,,,,,,,,,,,,,,,,,
216,1986-02-01,1986-03-01,-0.0009812474467075566,-0.0071483716635922,,,,,,,,,,,,,,,,,,,
217,1986-03-01,1986-04-01,-0.008365410598173887,0.0014326780252771,,,,,,,,,,,,,,,,,,,
218,1986-04-01,1986-05-01,-0.004727158970952511,0.0014759828720576,,,,,,,,,,,,,,,,,,,
219,1986-05-01,1986-06-01,-0.0032023108855343523,-0.0040373394621271,,,,,,,,,,,,,,,,,,,
220,1986-06-01,1986-07-01,0.004473181004906529,0.0065123864306064,,,,,,,,,,,,,,,,,,,
221,1986-07-01,1986-08-01,0.005556395966668596,-0.0018566171981273,,,,,,,,,,,,,,,,,,,
222,1986-08-01,1986-09-01,-0.0037199913753932718,0.0025494743751623,,,,,,,,,,,,,,,,,,,
223,1986-09-01,1986-10-01,0.006667220608276006,0.0042533405515881,,,,,,,,,,,,,,,,,,,
224,1986-10-01,1986-11-01,0.0008099524313487862,0.0039986071649558,,,,,,,,,,,,,,,,,,,
225,1986-11-01,1986-12-01,0.0022221583387637255,0.0094395391395245,,,,,,,,,,,,,,,,,,,
226,1986-12-01,1987-01-01,0.006150754056751017,-0.0034937346824053,,,,,,,,,,,,,,,,,,,
227,1987-01-01,1987-02-01,-0.0011962604302675362,0.0130949117680598,,,,,,,,,,,,,,,,,,,
228,1987-02-01,1987-03-01,0.004307672313588382,0.0014471947964986,,,,,,,,,,,,,,,,,,,
229,1987-03-01,1987-04-01,0.0006992420239131892,0.0063111142311358,,,,,,,,,,,,,,,,,,,
230,1987-04-01,1987-05-01,0.004257035915364089,0.0063027667626691,,,,,,,,,,,,,,,,,,,
231,1987-05-01,1987-06-01,0.00309699801772593,0.0051660293028339,,,,,,,,,,,,,,,,,,,
232,1987-06-01,1987-07-01,0.001537940594677997,0.0067970654739664,,,,,,,,,,,,,,,,,,,
233,1987-07-01,1987-08-01,0.003119010826093356,0.0074780815378376,,,,,,,,,,,,,,,,,,,
234,1987-08-01,1987-09-01,0.0023962901179116884,0.0039317740129067,,,,,,,,,,,,,,,,,,,
235,1987-09-01,1987-10-01,0.004246071013332032,0.0132334951092074,,,,,,,,,,,,,,,,,,,
236,1987-10-01,1987-11-01,0.00541803251821779,0.0048659460435285,,,,,,,,,,,,,,,,,,,
237,1987-11-01,1987-12-01,0.002399252337304563,0.005592546578943,,,,,,,,,,,,,,,,,,,
238,1987-12-01,1988-01-01,0.0004817436439944699,-0.0001970082890574,,,,,,,,,,,,,,,,,,,
239,1988-01-01,1988-02-01,-0.004639115175301138,0.0049992713406421,,,,,,,,,,,,,,,,,,,
240,1988-02-01,1988-03-01,-0.0010357238472286398,0.0024648224249466,,,,,,,,,,,,,,,,,,,
241,1988-03-01,1988-04-01,-0.0014884782472646086,0.0057843790126419,,,,,,,,,,,,,,,,,,,
242,1988-04-01,1988-05-01,0.0015833154942123992,-0.0020182730831876,,,,,,,,,,,,,,,,,,,
243,1988-05-01,1988-06-01,-0.002145244800717779,0.0028969273941674,,,,,,,,,,,,,,,,,,,
244,1988-06-01,1988-07-01,0.0010458097271310745,0.0001469114322585,,,,,,,,,,,,,,,,,,,
245,1988-07-01,1988-08-01,-0.0009501453168656838,0.0050016792782372,,,,,,,,,,,,,,,,,,,
246,1988-08-01,1988-09-01,0.0023382307617371596,-0.0031296333588732,,,,,,,,,,,,,,,,,,,
247,1988-09-01,1988-10-01,-0.0007083537319572939,0.0043015363906127,,,,,,,,,,,,,,,,,,,
248,1988-10-01,1988-11-01,0.0015874585198138993,0.0024157555877204,,,,,,,,,,,,,,,,,,,
249,1988-11-01,1988-12-01,0.0007635554532384632,0.004519309178077,,,,,,,,,,,,,,,,,,,
250,1988-12-01,1989-01-01,0.0019042109116239121,0.002945349132478,,,,,,,,,,,,,,,,,,,
251,1989-01-01,1989-02-01,0.0019411232964632937,-0.0044349968419306,,,,,,,,,,,,,,,,,,,
252,1989-02-01,1989-03-01,0.0005327047418002247,0.0024976084295813,,,,,,,,,,,,,,,,,,,
253,1989-03-01,1989-04-01,-0.0021147548242218847,-0.0001496807216438,,,,,,,,,,,,,,,,,,,
254,1989-04-01,1989-05-01,-0.0007310565108237244,-0.00570129548713,,,,,,,,,,,,,,,,,,,
255,1989-05-01,1989-06-01,-0.0025325519453262774,-7.60861911217603e-05,,,,,,,,,,,,,,,,,,,
256,1989-06-01,1989-07-01,-0.0028172235454100017,-0.0096939596892555,,,,,,,,,,,,,,,,,,,
257,1989-07-01,1989-08-01,-0.004139327115396468,0.0097506201691528,,,,,,,,,,,,,,,,,,,
258,1989-08-01,1989-09-01,-0.002135514249384762,-0.0031389665895469,,,,,,,,,,,,,,,,,,,
259,1989-09-01,1989-10-01,-0.005165887205794539,-0.0013487581284179,,,,,,,,,,,,,,,,,,,
260,1989-10-01,1989-11-01,-0.001270182916732528,0.0033733524412147,,,,,,,,,,,,,,,,,,,
261,1989-11-01,1989-12-01,0.0009343673536373748,0.0054692282901092,,,,,,,,,,,,,,,,,,,
262,1989-12-01,1990-01-01,-0.0005597195380377994,-0.0050706327669249,,,,,,,,,,,,,,,,,,,
