origin_idx,origin_date,forecast_date,forecast_logdiff,actual_logdiff,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
378,8/1/1999,9/1/1999,0.002912369,-0.004045261,,,,,,,,,,,,,,,,,,,
379,9/1/1999,10/1/1999,0.009046542,0.012148884,,,,,,,,,,,,,,,,,,,
380,10/1/1999,11/1/1999,0.004968642,0.004835676,,,,,,,,,,,,,,,,,,,
381,11/1/1999,12/1/1999,0.003678241,0.007683534,,,,,,,,,,,,,,,,,,,
382,12/1/1999,1/1/2000,0.004959585,-0.001368985,,,,,,,,,,,,,,,,,,,
383,1/1/2000,2/1/2000,0.004428833,0.003118426,,,,,,,,,,,,,,,,,,,
384,2/1/2000,3/1/2000,0.000496942,0.003549413,,,,,,,,,,,,,,,,,,,
385,3/1/2000,4/1/2000,0.000974338,0.005934581,,,,,,,,,,,,,,,,,,,
386,4/1/2000,5/1/2000,0.001905227,0.002704032,,,,,,,,,,,,,,,,,,,
387,5/1/2000,6/1/2000,-0.000548652,0.000390457,,,,,,,,,,,,,,,,,,,
388,6/1/2000,7/1/2000,0.001706589,-0.001952732,,,,,,,,,,,,,,,,,,,
389,7/1/2000,8/1/2000,0.002356101,-0.002726633,,,,,,,,,,,,,,,,,,,
390,8/1/2000,9/1/2000,-0.002840522,0.004604083,,,,,,,,,,,,,,,,,,,
391,9/1/2000,10/1/2000,0.003373442,-0.003893385,,,,,,,,,,,,,,,,,,,
392,10/1/2000,11/1/2000,0.003464808,0.000279604,,,,,,,,,,,,,,,,,,,
393,11/1/2000,12/1/2000,0.00484486,-0.003268371,,,,,,,,,,,,,,,,,,,
394,12/1/2000,1/1/2001,0.001645323,-0.004770869,,,,,,,,,,,,,,,,,,,
395,1/1/2001,2/1/2001,0.00234888,-0.006534765,,,,,,,,,,,,,,,,,,,
396,2/1/2001,3/1/2001,-0.001180629,-0.002052412,,,,,,,,,,,,,,,,,,,
397,3/1/2001,4/1/2001,-0.006892534,-0.003596381,,,,,,,,,,,,,,,,,,,
398,4/1/2001,5/1/2001,-0.00428411,-0.004787345,,,,,,,,,,,,,,,,,,,
399,5/1/2001,6/1/2001,-0.002824903,-0.005294244,,,,,,,,,,,,,,,,,,,
400,6/1/2001,7/1/2001,-0.001986646,-0.006424803,,,,,,,,,,,,,,,,,,,
401,7/1/2001,8/1/2001,-0.004886223,-0.00114844,,,,,,,,,,,,,,,,,,,
402,8/1/2001,9/1/2001,-0.010126575,-0.005077876,,,,,,,,,,,,,,,,,,,
403,9/1/2001,10/1/2001,-0.002064446,-0.002745219,,,,,,,,,,,,,,,,,,,
404,10/1/2001,11/1/2001,-0.004380144,-0.00606546,,,,,,,,,,,,,,,,,,,
405,11/1/2001,12/1/2001,-0.002533293,-0.00042751,,,,,,,,,,,,,,,,,,,
406,12/1/2001,1/1/2002,-0.004804419,0.006633065,,,,,,,,,,,,,,,,,,,
407,1/1/2002,2/1/2002,0.001316817,0.000115225,,,,,,,,,,,,,,,,,,,
408,2/1/2002,3/1/2002,0.000319176,0.007212333,,,,,,,,,,,,,,,,,,,
409,3/1/2002,4/1/2002,0.003450026,0.004871002,,,,,,,,,,,,,,,,,,,
410,4/1/2002,5/1/2002,0.004596495,0.004009628,,,,,,,,,,,,,,,,,,,
411,5/1/2002,6/1/2002,0.00810471,0.008215019,,,,,,,,,,,,,,,,,,,
412,6/1/2002,7/1/2002,0.003205394,-0.000321971,,,,,,,,,,,,,,,,,,,
413,7/1/2002,8/1/2002,7.41E-05,-0.001111154,,,,,,,,,,,,,,,,,,,
414,8/1/2002,9/1/2002,0.002517099,0.000848649,,,,,,,,,,,,,,,,,,,
415,9/1/2002,10/1/2002,0.001061232,-0.002084836,,,,,,,,,,,,,,,,,,,
416,10/1/2002,11/1/2002,0.001232904,0.005586576,,,,,,,,,,,,,,,,,,,
417,11/1/2002,12/1/2002,-0.001301976,-0.005576627,,,,,,,,,,,,,,,,,,,
418,12/1/2002,1/1/2003,0.007864342,0.008485406,,,,,,,,,,,,,,,,,,,
419,1/1/2003,2/1/2003,0.010582488,0.001187421,,,,,,,,,,,,,,,,,,,
420,2/1/2003,3/1/2003,0.00317317,-0.002631971,,,,,,,,,,,,,,,,,,,
421,3/1/2003,4/1/2003,-0.004533569,-0.005974715,,,,,,,,,,,,,,,,,,,
422,4/1/2003,5/1/2003,-0.002999941,-0.000272779,,,,,,,,,,,,,,,,,,,
423,5/1/2003,6/1/2003,0.003569871,0.001277115,,,,,,,,,,,,,,,,,,,
424,6/1/2003,7/1/2003,-0.002353682,0.005125136,,,,,,,,,,,,,,,,,,,
425,7/1/2003,8/1/2003,-0.001159746,-0.002184158,,,,,,,,,,,,,,,,,,,
426,8/1/2003,9/1/2003,0.000789382,0.006426752,,,,,,,,,,,,,,,,,,,
427,9/1/2003,10/1/2003,-0.003343986,0.001230857,,,,,,,,,,,,,,,,,,,
428,10/1/2003,11/1/2003,0.002624653,0.006682592,,,,,,,,,,,,,,,,,,,
429,11/1/2003,12/1/2003,0.000128408,0.000295946,,,,,,,,,,,,,,,,,,,
430,12/1/2003,1/1/2004,-0.000311092,0.001520626,,,,,,,,,,,,,,,,,,,
431,1/1/2004,2/1/2004,0.003145781,0.006014306,,,,,,,,,,,,,,,,,,,
432,2/1/2004,3/1/2004,0.001325519,-0.004008756,,,,,,,,,,,,,,,,,,,
433,3/1/2004,4/1/2004,0.011067294,0.003707499,,,,,,,,,,,,,,,,,,,
434,4/1/2004,5/1/2004,0.001735097,0.007197751,,,,,,,,,,,,,,,,,,,
435,5/1/2004,6/1/2004,0.002084601,-0.007832839,,,,,,,,,,,,,,,,,,,
436,6/1/2004,7/1/2004,0.001747345,0.00744388,,,,,,,,,,,,,,,,,,,
437,7/1/2004,8/1/2004,0.004341693,0.000670967,,,,,,,,,,,,,,,,,,,
438,8/1/2004,9/1/2004,0.006833717,0.001270184,,,,,,,,,,,,,,,,,,,
439,9/1/2004,10/1/2004,0.001092712,0.008495313,,,,,,,,,,,,,,,,,,,
440,10/1/2004,11/1/2004,0.003114081,0.002480355,,,,,,,,,,,,,,,,,,,
