origin_date,forecast_date,feature,feature_value,shap_value,prediction,base_value
1989-02-01,1989-03-01,volatility_3m,0.004780628501690539,0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,IPMANSICS_lag0,-0.009713352247398,-0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,CUMFNS_lag0,-0.9509999999999934,-0.0003030902071268199,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,UNRATE_lag0,-0.2000000000000001,0.0006505219868427705,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,CLAIMSx_lag0,0.0471865124348962,-0.000898658497359182,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,CES0600000007_lag0,40.4,-0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,PERMIT_lag0,7.232010331664759,-0.0001712613277488747,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,ANDENOx_lag0,-0.0615542344722559,-0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,CMRMTSPLx_lag0,-0.0109890758091228,-0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,BUSLOANS_lag0,0.0151050065345401,0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,M2REAL_lag0,-0.0031243051524567,-0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,COMPAPFFx_lag0,0.01,0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,T10YFFM_lag0,-0.19,-0.00034077666230040364,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,HOUST_lag0,7.261927092702751,-3.9614352779582745e-06,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,OILPRICEx_lag0,-0.1091186289130106,0.0,0.0005340194859426114,0.0023989222601809006
1989-02-01,1989-03-01,S&P 500_lag0,0.0296880622959454,-0.0,0.0005340194859426114,0.0023989222601809006
1989-03-01,1989-04-01,INDPRO_lag0,0.0024976084295813,4.6067869202527646e-05,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,INDPRO_lag1,-0.0044349968419306,-0.0,0.0006736494820802834,0.0023709137132375663
