sasdate,INDPRO,IPMANSICS,CUMFNS,UNRATE,CLAIMSx,CES0600000007,PERMIT,ANDENOx,CMRMTSPLx,BUSLOANS,M2REAL,COMPAPFFx,T10YFFM,HOUST,OILPRICEx,S&P 500
12/1/1973,45.923,44.3374,88.0841,4.9,284000,40.1,1288.0,12573.6545,498331.356,161.2113,1847.7,-0.67,-3.21,1526.0,4.31,94.78
1/1/1974,45.6204,43.9922,87.1054,5.1,305250,39.8,1331.0,13043.31645,498780.758,163.0226,1837.0,-0.79,-2.66,1451.0,10.11,96.11
2/1/1974,45.4759,43.8148,86.4706,5.2,318500,40.0,1360.0,13327.67753,496333.08,164.772,1827.1,-0.97,-2.01,1752.0,10.11,93.45
3/1/1974,45.4777,43.7718,86.1093,5.1,311600,39.9,1440.0,13667.97849,498011.728,168.8168,1820.3,-0.71,-2.14,1555.0,10.11,97.44
4/1/1974,45.3451,43.5855,85.4785,5.1,293000,39.1,1254.0,13545.61,494381.666,174.9909,1814.8,-0.59,-3.0,1607.0,10.11,92.46
5/1/1974,45.7044,43.9151,85.8682,5.1,297500,39.8,1138.0,12952.41414,496557.781,177.6309,1799.6,-0.49,-3.73,1426.0,10.11,89.67
6/1/1974,45.6238,43.9306,85.6518,5.4,305600,39.7,1086.0,13027.00065,494825.06,180.1082,1791.4,-0.75,-4.39,1513.0,10.11,89.79
7/1/1974,45.7221,43.9327,85.4232,5.5,309500,39.7,1002.0,15568.76916,493693.144,183.9873,1787.8,-0.99,-5.11,1316.0,10.11,79.31
8/1/1974,45.2366,43.5362,84.4351,5.5,341400,39.7,917.0,14831.06193,488904.732,186.3819,1771.7,-0.22,-3.97,1142.0,10.11,76.03
9/1/1974,45.2365,43.5345,84.2268,5.9,360750,39.5,840.0,14339.25711,484762.785,187.9941,1754.7,0.02,-3.3,1150.0,10.11,68.12
10/1/1974,45.1133,43.2574,83.4984,6.0,396750,39.6,824.0,12892.97801,476462.069,189.2302,1751.6,-0.51,-2.16,1070.0,11.16,69.44
11/1/1974,43.6278,41.9659,80.8351,6.6,457600,39.1,783.0,12527.03793,471363.641,190.4047,1744.9,-0.5,-1.77,1026.0,11.16,71.74
12/1/1974,42.0533,40.0541,77.0007,7.2,524000,39.1,869.0,12365.04535,457546.337,191.2761,1738.2,0.65,-1.1,975.0,11.16,67.07
1/1/1975,41.4676,39.2296,75.2764,8.1,535000,38.9,726.0,12803.24111,456397.599,191.5869,1732.9,0.26,0.37,1032.0,11.16,72.56
2/1/1975,40.5165,38.1436,73.064,8.1,544500,38.6,729.0,11601.699,453447.648,190.3805,1737.8,0.12,1.15,904.0,11.16,80.1
3/1/1975,40.0638,37.6194,71.9398,8.6,546600,38.3,709.0,10675.19466,439827.408,188.1191,1751.9,0.52,2.19,993.0,11.16,83.78
4/1/1975,40.1573,37.6376,71.8607,8.8,525250,38.7,866.0,11907.03754,444233.709,187.4109,1764.3,0.62,2.74,1005.0,11.16,84.72
5/1/1975,40.0253,37.5697,71.62,9.0,498800,38.9,914.0,10961.88657,444131.573,186.074,1785.1,0.48,2.84,1121.0,11.16,90.1
6/1/1975,40.2772,37.8833,72.1061,8.8,495500,38.8,946.0,10791.73609,448124.52,184.638,1800.0,0.12,2.31,1087.0,11.16,92.4
7/1/1975,40.6994,38.4224,73.0185,8.6,442000,39.1,1020.0,12043.39101,450349.9,183.651,1805.7,0.22,1.96,1226.0,11.16,92.49
8/1/1975,41.0998,38.8093,73.6354,8.4,452000,39.4,994.0,11865.08263,455633.376,182.9282,1813.8,0.45,2.26,1260.0,11.16,85.71
9/1/1975,41.6304,39.4543,74.734,8.4,445250,39.5,1064.0,11391.92444,456724.437,182.822,1815.9,0.55,2.19,1264.0,11.16,84.67
10/1/1975,41.8135,39.6633,74.9983,8.4,421250,39.5,1096.0,11597.03735,457281.983,182.7142,1817.5,0.53,2.32,1344.0,11.16,88.57
11/1/1975,41.8697,39.7208,74.9692,8.3,400600,39.5,1110.0,11594.70652,456611.485,182.6189,1820.8,0.56,2.83,1360.0,11.16,90.07
12/1/1975,42.4414,40.2965,75.91,8.2,374250,39.8,1091.0,11088.91673,461447.962,183.3586,1827.7,0.68,2.8,1321.0,11.16,88.7
1/1/1976,43.0012,40.7632,76.6358,7.9,371200,40.0,1195.0,11838.2781,472872.862,182.6481,1839.8,0.29,2.87,1367.0,11.16,96.86
2/1/1976,43.4229,41.3552,77.5836,7.7,348250,40.0,1190.0,12365.04535,474949.243,182.0444,1861.0,0.36,3.02,1538.0,12.03,100.6
3/1/1976,43.5168,41.485,77.6553,7.6,360500,39.7,1164.0,12161.09785,478539.651,179.4877,1875.0,0.41,2.89,1421.0,12.1,101.1
4/1/1976,43.7327,41.7219,77.9206,7.7,370250,39.4,1132.0,13133.05335,480828.717,177.4755,1890.9,0.27,2.74,1395.0,12.17,101.9
5/1/1976,43.9186,41.9361,78.1365,7.4,391600,39.9,1194.0,12698.35383,480297.605,178.4326,1900.9,0.15,2.61,1459.0,12.17,101.2
6/1/1976,43.9637,41.979,78.0268,7.6,393750,39.8,1188.0,12751.96288,486201.111,179.102,1900.5,0.35,2.38,1495.0,12.17,101.8
7/1/1976,44.2141,42.2925,78.4157,7.8,390800,39.8,1245.0,14875.34767,486539.965,179.1423,1905.8,0.23,2.52,1401.0,12.17,104.2
8/1/1976,44.5182,42.5651,78.7235,7.8,388500,39.7,1309.0,13546.77541,488221.016,179.7949,1917.5,0.07,2.48,1550.0,12.17,103.3
9/1/1976,44.6721,42.6941,78.7621,7.6,407500,39.9,1481.0,14197.07657,489634.109,181.1732,1928.5,0.08,2.34,1720.0,13.9,105.5
10/1/1976,44.6585,42.6459,78.4713,7.7,409000,39.7,1425.0,14868.35519,483856.772,182.4383,1943.0,0.08,2.39,1629.0,13.9,101.9
11/1/1976,45.3392,43.2072,79.2971,7.8,389500,39.8,1531.0,13378.95576,491901.545,183.9005,1959.0,0.03,2.34,1641.0,13.9,101.2
12/1/1976,45.8294,43.6762,79.9478,7.8,373750,39.6,1511.0,14765.79873,504644.61,185.2478,1972.6,0.01,2.22,1804.0,13.9,104.7
1/1/1977,45.5087,43.492,79.4033,7.5,401800,38.9,1466.0,14567.67831,501353.403,185.7874,1985.0,0.11,2.6,1527.0,13.9,103.8
2/1/1977,46.2277,44.3004,80.66,7.6,450750,40.0,1560.0,14349.74584,508170.132,187.4113,1985.8,0.08,2.71,1943.0,13.9,101.0
3/1/1977,46.8185,44.953,81.6244,7.4,360250,39.9,1660.0,14597.97908,514317.564,189.1547,1994.1,0.06,2.77,2063.0,13.9,100.6
4/1/1977,47.2684,45.4387,82.2802,7.2,367400,40.0,1660.0,15125.91174,513695.131,190.2948,1999.3,0.02,2.64,1892.0,13.9,99.05
5/1/1977,47.6411,45.8069,82.7173,7.0,380250,40.1,1668.0,15310.04719,514019.565,191.7797,2008.3,-0.09,2.11,1971.0,13.9,98.76
6/1/1977,48.0116,46.2209,83.2306,7.2,361250,40.0,1752.0,16826.25115,518656.575,193.5548,2012.9,0.03,1.89,1893.0,13.9,99.29
7/1/1977,48.073,46.2176,82.9907,6.9,361400,39.9,1687.0,15694.6339,520068.466,195.1835,2017.6,-0.03,1.91,2058.0,13.9,100.2
8/1/1977,48.1205,46.4685,83.2056,7.0,367250,39.9,1780.0,16015.12282,520927.616,197.4881,2024.5,-0.14,1.5,2020.0,14.85,97.75
9/1/1977,48.3189,46.5,83.0259,6.8,368750,39.8,1674.0,17326.21387,522840.578,198.9991,2033.0,-0.04,1.2,1949.0,14.85,96.23
10/1/1977,48.3871,46.585,82.9403,6.8,359000,40.0,1758.0,17380.98834,526756.622,201.2545,2035.7,0.04,1.05,2042.0,14.85,93.74
11/1/1977,48.4761,46.7033,82.9124,6.8,353500,40.0,1771.0,16699.221,529163.446,202.9397,2036.1,0.03,1.07,2042.0,14.85,94.28
12/1/1977,48.5629,47.2177,83.5851,6.4,359600,39.8,1754.0,17828.50742,536176.037,204.6774,2039.0,0.05,1.13,2142.0,14.85,93.82
1/1/1978,47.8481,46.4928,82.0671,6.4,351000,38.7,1740.0,17339.03343,519760.854,207.2931,2041.0,0.05,1.26,1718.0,14.85,90.25
2/1/1978,48.1044,46.6801,82.1608,6.3,383250,39.4,1736.0,18690.91397,531680.817,210.259,2040.5,-0.02,1.25,1738.0,14.85,88.98
3/1/1978,49.0265,47.5037,83.3689,6.3,349000,40.0,1799.0,18401.89124,537019.566,213.6058,2038.2,-0.04,1.25,2032.0,14.85,88.82
4/1/1978,50.0206,48.2492,84.4329,6.1,326000,40.1,1948.0,19507.86937,553289.355,216.9979,2035.1,-0.07,1.26,2197.0,14.85,92.71
5/1/1978,50.254,48.4688,84.5704,6.0,327000,39.9,1766.0,20173.32092,552763.05,220.4005,2031.8,-0.3,0.99,2075.0,14.85,97.41
6/1/1978,50.5801,48.8184,84.9295,5.9,324250,40.2,1983.0,19932.08017,555827.153,223.4759,2028.5,-0.01,0.86,2070.0,14.85,97.66
7/1/1978,50.5384,48.7685,84.5923,6.2,350200,40.2,1786.0,20133.69683,551247.821,226.2258,2021.5,0.04,0.83,2092.0,14.85,97.19
8/1/1978,50.7458,49.0136,84.7647,5.9,348750,40.1,1691.0,21388.848,558437.048,228.3623,2023.5,-0.21,0.37,1996.0,14.85,103.9
9/1/1978,50.8744,49.2343,84.8911,6.0,322600,40.0,1751.0,22441.21708,557162.141,230.5011,2022.6,-0.06,-0.03,1970.0,14.85,103.9
10/1/1978,51.2559,49.5682,85.2079,5.8,328250,40.1,1781.0,24695.12826,562133.198,232.9249,2015.4,0.02,-0.32,1981.0,14.85,100.6
11/1/1978,51.6514,50.0295,85.7394,5.9,330500,40.2,1795.0,22762.87141,564568.86,235.8062,2013.5,0.38,-0.95,2094.0,14.85,94.71
12/1/1978,51.909,50.3887,86.0919,6.0,355600,40.2,1818.0,20440.20078,567590.907,237.2394,2011.8,0.34,-1.02,2044.0,14.85,96.11
1/1/1979,51.6278,50.0354,85.2284,5.9,357500,39.8,1461.0,22881.74367,561382.192,239.757,2002.3,0.18,-0.97,1630.0,14.85,99.71
2/1/1979,51.8752,50.1904,85.2335,5.9,358500,40.0,1492.0,25657.76045,558729.039,243.8766,1991.0,-0.11,-0.96,1520.0,15.85,98.23
3/1/1979,52.0446,50.4441,85.406,5.8,358000,40.3,1720.0,27869.71672,574897.892,247.8933,1985.4,-0.19,-0.97,1847.0,15.85,100.1
4/1/1979,51.4193,49.5853,83.7026,5.8,415500,38.9,1597.0,23413.17257,559387.521,253.7609,1986.0,-0.16,-0.83,1748.0,15.85,102.1
5/1/1979,51.8856,50.2936,84.6494,5.6,348000,39.9,1684.0,23924.78943,571771.305,258.7349,1975.1,-0.29,-0.99,1876.0,18.1,99.73
6/1/1979,51.8965,50.3596,84.5164,5.7,360000,39.9,1640.0,24425.91757,565933.888,263.4815,1970.9,-0.53,-1.38,1913.0,19.1,101.7
7/1/1979,51.8097,50.4053,84.3581,5.7,379250,39.8,1534.0,23953.92479,565217.729,267.8631,1965.5,-0.6,-1.52,1760.0,21.75,102.7
8/1/1979,51.4684,49.7768,83.0842,6.0,393750,39.9,1591.0,24174.18809,566199.443,270.6452,1962.8,-0.52,-1.91,1778.0,26.5,107.4
9/1/1979,51.4597,49.8218,82.9464,5.9,385800,39.8,1638.0,24654.33876,563003.163,274.3761,1954.4,0.2,-2.1,1832.0,28.5,108.6
10/1/1979,51.8334,50.1008,83.2059,6.0,402250,39.9,1481.0,25549.37692,561320.91,276.1506,1942.0,-0.54,-3.47,1681.0,29.0,104.5
11/1/1979,51.7531,49.9485,82.7573,5.9,413250,39.8,1276.0,24464.37624,561533.595,277.2382,1928.8,0.39,-2.53,1524.0,31.0,103.7
12/1/1979,51.7878,50.0837,82.7932,6.0,428200,39.8,1254.0,24881.59455,559893.399,279.7257,1916.4,-0.54,-3.39,1498.0,32.5,107.8
1/1/1980,52.0679,50.3432,83.04,6.3,414250,39.6,1280.0,27516.5962,564633.747,281.8501,1900.9,-0.78,-3.02,1341.0,32.5,110.9
2/1/1980,52.082,50.2858,82.768,6.3,418000,39.7,1199.0,24908.39907,559322.634,285.6731,1891.9,-0.35,-1.72,1350.0,37.0,115.3
3/1/1980,51.87,49.8622,81.8982,6.3,433800,39.5,988.0,25043.58713,546586.779,289.3844,1872.4,-0.38,-4.44,1047.0,38.0,104.7
4/1/1980,50.8397,48.8474,80.0641,6.9,529750,39.5,808.0,25016.7826,534885.508,290.6018,1856.9,-1.83,-6.14,1051.0,39.5,103.0
5/1/1980,49.589,47.4067,77.5384,7.5,615800,39.1,861.0,21672.04366,528037.538,287.8784,1851.0,-1.49,-0.8,927.0,39.5,107.7
6/1/1980,48.9482,46.6567,76.1459,7.6,607000,39.2,1118.0,22999.45051,526517.502,287.0378,1853.6,-1.2,0.31,1196.0,39.5,114.6
7/1/1980,48.6039,46.202,75.2353,7.8,559250,39.0,1259.0,25436.33174,533161.199,288.0583,1871.1,-0.62,1.22,1269.0,39.5,119.8
8/1/1980,48.7563,46.5167,75.5718,7.7,528200,39.2,1367.0,23082.19492,537003.945,291.4491,1876.8,-0.04,1.49,1436.0,38.0,123.5
9/1/1980,49.5608,47.2858,76.636,7.5,482750,39.4,1484.0,24647.34628,548314.693,294.7925,1876.0,0.1,0.64,1471.0,36.0,126.5
10/1/1980,50.1908,48.1325,77.8126,7.5,438000,39.6,1366.0,25759.15149,559766.028,299.9573,1871.1,-0.29,-1.06,1523.0,36.0,130.2
11/1/1980,51.0311,48.988,78.9895,7.5,412600,39.7,1383.0,23451.63124,560138.527,307.3743,1864.3,-0.67,-3.17,1510.0,36.0,135.7
12/1/1980,51.3708,49.1946,79.1106,7.2,410000,39.8,1249.0,25899.0012,561521.579,312.0383,1851.6,-0.83,-6.06,1482.0,37.0,133.5
1/1/1981,51.0415,48.9757,78.5433,7.5,413000,40.0,1221.0,27793.96479,564940.157,312.4522,1842.8,-2.5,-6.51,1547.0,38.0,133.0
2/1/1981,50.824,48.7185,77.9137,7.4,428750,39.4,1199.0,23783.77431,562611.438,313.117,1839.4,-0.44,-2.74,1246.0,38.0,128.4
3/1/1981,51.0826,48.8706,77.9371,7.4,407500,39.8,1183.0,26684.49041,556799.255,314.3933,1847.2,-0.76,-1.58,1306.0,38.0,133.2
4/1/1981,50.858,49.1304,78.1305,7.2,410250,39.8,1190.0,27578.36315,557110.472,318.5024,1862.2,-1.16,-2.04,1360.0,38.0,134.4
5/1/1981,51.1495,49.3698,78.2901,7.5,416400,39.8,1173.0,25281.33164,553170.395,324.08,1855.3,-0.96,-4.42,1140.0,38.0,131.7
6/1/1981,51.4101,49.1357,77.7009,7.5,433000,39.6,976.0,25697.38453,551710.44,328.1726,1845.6,-2.78,-5.63,1045.0,36.0,132.3
7/1/1981,51.7471,49.2355,77.6454,7.2,430750,39.7,935.0,26188.02394,552979.339,331.8571,1838.1,-2.04,-4.76,1041.0,36.0,129.1
8/1/1981,51.6826,49.2235,77.4189,7.4,450200,39.7,889.0,25947.9486,550764.774,336.523,1837.6,-0.59,-2.88,940.0,36.0,129.6
9/1/1981,51.4337,49.049,76.9439,7.6,473250,39.4,847.0,24716.10572,546976.1,338.1155,1832.4,0.22,-0.55,911.0,36.0,118.3
10/1/1981,51.0281,48.5407,75.9541,7.9,492800,39.5,731.0,24839.63963,539542.946,341.1989,1843.5,-0.23,0.07,873.0,35.0,119.8
11/1/1981,50.435,47.9287,74.8132,8.3,511750,39.5,748.0,24361.81978,535372.16,345.5088,1850.9,-1.15,0.08,837.0,36.0,122.9
12/1/1981,49.8987,47.1456,73.4182,8.5,551000,39.2,796.0,21579.97593,528441.278,350.3077,1865.6,-0.25,1.35,910.0,35.0,123.8
1/1/1982,48.8685,45.9659,71.4208,8.6,535200,37.2,794.0,24973.66227,525660.755,354.8455,1875.4,-0.13,1.37,843.0,33.85,117.3
2/1/1982,49.8636,47.2796,73.3026,8.9,533750,39.5,808.0,24374.63934,534051.592,360.7137,1873.8,-0.25,-0.35,866.0,31.56,114.5
3/1/1982,49.5323,46.9426,72.6304,9.0,556500,39.2,891.0,24756.89522,534478.163,363.9746,1886.5,-0.88,-0.82,931.0,28.48,110.8
4/1/1982,49.075,46.5713,71.9168,9.3,587000,39.0,888.0,24254.60167,535081.371,371.0565,1898.8,-0.88,-1.07,917.0,33.45,116.3
5/1/1982,48.7483,46.4841,71.6519,9.4,583800,39.1,953.0,20839.93788,537835.459,375.9823,1893.0,-1.03,-0.83,1025.0,35.93,116.4
6/1/1982,48.6214,46.4484,71.4748,9.6,599500,39.0,913.0,20962.30637,530210.047,380.5642,1882.5,-0.19,0.15,902.0,35.07,109.7
7/1/1982,48.4616,46.3966,71.2834,9.8,576000,39.1,1044.0,22070.61534,528166.11,384.0437,1878.5,0.35,1.36,1166.0,34.16,109.4
8/1/1982,48.0192,45.9746,70.5349,9.8,629500,38.9,926.0,20084.74943,523323.625,385.8593,1888.6,0.03,2.94,1046.0,33.95,109.7
9/1/1982,47.9008,45.9037,70.3372,10.1,660750,39.0,1042.0,21212.87044,524334.178,391.0385,1902.1,0.05,2.03,1144.0,35.63,122.4
10/1/1982,47.4371,45.3254,69.3736,10.4,652400,38.7,1149.0,22831.63085,518937.752,392.3917,1905.9,-0.51,1.2,1173.0,35.68,132.7
11/1/1982,47.283,45.0778,68.9279,10.8,594250,38.9,1229.0,20715.23855,520350.844,391.9751,1922.1,-0.51,1.35,1372.0,34.15,138.1
12/1/1982,46.9485,44.9477,68.6719,10.8,523750,38.9,1351.0,21120.80271,518920.929,392.0419,1950.8,-0.44,1.59,1303.0,31.72,139.4
1/1/1983,47.8234,45.9846,70.2066,10.4,501000,39.4,1426.0,22328.17189,528823.39,393.1864,2001.4,-0.51,1.78,1586.0,31.19,144.3
2/1/1983,47.5233,45.9504,70.1121,10.4,488750,39.0,1471.0,18836.59076,526595.607,393.3556,2037.6,-0.17,2.21,1699.0,28.95,146.8
3/1/1983,47.9244,46.3843,70.7376,10.3,480250,39.3,1475.0,20698.92275,535427.434,393.8048,2054.2,-0.25,1.74,1606.0,28.82,151.9
4/1/1983,48.5311,46.9493,71.5673,10.2,496000,39.4,1566.0,22254.75079,535378.168,392.4259,2053.2,-0.27,1.6,1472.0,30.61,157.7
5/1/1983,48.8239,47.4915,72.3638,10.1,468000,39.7,1669.0,21879.4874,543698.11,391.4906,2059.6,-0.3,1.75,1776.0,30.0,164.1
6/1/1983,49.123,47.8705,72.9112,10.1,444250,39.8,1769.0,23556.51853,557666.817,393.8395,2065.9,0.02,1.87,1733.0,31.0,166.4
7/1/1983,49.8546,48.5492,73.9127,9.4,408000,39.9,1795.0,21835.20166,557370.019,397.7945,2068.9,-0.12,2.01,1785.0,31.66,167.0
8/1/1983,50.4443,48.9692,74.5144,9.5,435750,40.0,1713.0,22981.9693,556459.2,401.5866,2071.9,-0.02,2.29,1910.0,31.91,162.4
9/1/1983,51.178,49.869,75.8371,9.2,408750,40.1,1585.0,25097.19618,564975.004,402.529,2074.9,-0.21,2.2,1710.0,31.11,167.2
10/1/1983,51.5693,50.3814,76.5587,8.8,402200,40.1,1716.0,26672.83627,571165.694,405.7486,2082.5,-0.49,2.06,1715.0,30.41,167.7
11/1/1983,51.7993,50.6373,76.8777,8.5,392500,40.1,1668.0,23903.81198,577027.144,409.6174,2089.3,-0.24,2.35,1785.0,29.84,165.2
12/1/1983,52.0594,50.7749,77.0038,8.3,368800,40.0,1627.0,23902.64656,587714.256,413.9404,2094.2,0.06,2.36,1688.0,29.24,164.4
1/1/1984,53.0985,51.6833,78.283,8.0,351000,40.2,1816.0,27415.20516,591512.542,415.6054,2094.2,-0.36,2.11,1897.0,29.69,166.4
2/1/1984,53.3318,52.2442,79.0178,7.8,339250,40.7,1987.0,27266.03213,591194.116,423.5808,2103.5,-0.27,2.25,2260.0,30.145,157.3
3/1/1984,53.5929,52.4865,79.2532,7.8,345800,40.2,1725.0,27619.15265,591699.993,430.9463,2113.9,-0.08,2.41,1663.0,30.761,157.4
4/1/1984,53.91,52.7324,79.4777,7.7,369250,40.4,1776.0,26677.49793,594977.983,437.8374,2121.7,-0.11,2.34,1851.0,30.618,157.6
5/1/1984,54.2026,52.906,79.5758,7.4,360250,40.3,1741.0,29591.03359,599678.678,446.3183,2129.6,0.33,3.09,1774.0,30.52,156.6
6/1/1984,54.4014,53.1585,79.7745,7.2,361400,40.3,1814.0,27847.57385,605012.621,450.9723,2136.1,-0.08,2.5,1843.0,29.967,153.1
7/1/1984,54.5521,53.373,79.9006,7.5,360500,40.3,1605.0,28677.34881,601781.494,455.8009,2135.9,-0.04,2.13,1732.0,28.752,151.1
8/1/1984,54.6083,53.4753,79.8447,7.5,389500,40.2,1530.0,27168.13733,601630.092,458.7925,2136.4,-0.46,1.08,1586.0,29.25,164.4
9/1/1984,54.4466,53.2742,79.3255,7.3,395400,40.2,1523.0,26747.42278,600888.699,461.9148,2143.6,-0.26,1.22,1698.0,29.311,166.1
10/1/1984,54.4406,53.59,79.5661,7.4,419250,40.0,1490.0,27595.84437,603409.675,466.3545,2149.3,0.13,2.17,1590.0,28.765,164.8
11/1/1984,54.624,53.7296,79.5357,7.2,407000,40.2,1643.0,27377.9119,608766.448,470.9618,2166.6,-0.4,2.14,1689.0,28.098,166.3
12/1/1984,54.6416,53.8546,79.479,7.3,385600,40.2,1626.0,26141.40737,609494.624,473.3524,2186.2,0.06,3.12,1612.0,25.429,164.5
1/1/1985,54.6322,53.7654,79.103,7.3,370750,40.0,1660.0,27097.04706,607972.185,472.9868,2206.6,-0.32,3.03,1711.0,25.641,171.6
2/1/1985,54.7825,53.5498,78.542,7.2,391750,39.9,1662.0,30623.59063,610042.557,476.2564,2214.6,0.04,3.01,1632.0,27.271,180.9
3/1/1985,54.8653,53.9693,78.9148,7.2,380800,40.2,1727.0,29019.9806,615382.508,480.0977,2215.5,0.32,3.28,1800.0,28.238,179.4
4/1/1985,54.7459,53.7638,78.3803,7.3,398250,40.2,1664.0,26537.64822,614751.664,478.6879,2220.0,0.1,3.16,1821.0,28.805,180.6
5/1/1985,54.8255,53.8739,78.3157,7.2,392750,40.1,1709.0,26951.37028,621873.601,480.7952,2229.0,-0.14,2.88,1680.0,27.623,184.9
6/1/1985,54.7989,53.8955,78.1342,7.4,392400,40.1,1716.0,28796.22106,611587.827,482.3543,2244.3,-0.18,2.63,1676.0,27.143,188.9
7/1/1985,54.5396,53.7003,77.6564,7.4,378250,40.1,1697.0,27604.00227,612761.799,486.9483,2255.8,-0.32,2.43,1684.0,27.329,192.5
8/1/1985,54.7055,53.9463,77.8356,7.1,404400,40.2,1808.0,28550.31865,623898.313,489.7272,2265.1,-0.18,2.43,1743.0,27.755,188.3
9/1/1985,54.8906,53.9503,77.6841,7.1,408500,40.2,1916.0,30109.64294,625572.154,494.239,2272.3,-0.09,2.45,1676.0,28.289,184.1
10/1/1985,54.7199,53.8599,77.4161,7.1,405750,40.2,1743.0,29826.44727,619804.43,493.1745,2274.7,-0.19,2.25,1834.0,29.538,186.2
11/1/1985,54.9124,54.2208,77.8151,7.0,393400,40.1,1692.0,26595.91893,624340.505,497.1682,2273.2,-0.28,1.73,1698.0,30.813,197.5
12/1/1985,55.4412,54.3848,77.948,7.0,385250,40.3,1794.0,31344.98206,621004.838,498.9813,2275.9,-0.52,0.99,1942.0,27.228,207.3
1/1/1986,55.7481,55.0293,78.7842,6.7,366750,40.4,1847.0,28218.17559,630338.938,500.4754,2276.7,-0.43,1.05,1972.0,22.945,208.2
2/1/1986,55.3568,54.7203,78.267,7.2,369500,40.0,1767.0,29404.56731,626753.336,501.4284,2290.7,-0.23,0.84,1848.0,15.442,219.4
3/1/1986,54.9625,54.5232,77.9205,7.2,381200,40.0,1780.0,28219.341,627364.955,505.219,2321.8,-0.28,0.3,1876.0,12.618,232.3
4/1/1986,55.0413,54.7995,78.2571,7.1,385750,40.0,1858.0,26890.76874,639997.472,507.336,2353.1,-0.39,0.31,1933.0,12.847,238.0
5/1/1986,55.1226,54.8563,78.2798,7.2,386000,40.1,1797.0,27053.92673,633859.653,507.9494,2371.4,-0.23,0.86,1854.0,15.444,238.5
6/1/1986,54.9005,54.6186,77.8771,7.2,370500,40.0,1790.0,27400.05477,637925.898,511.2815,2381.2,-0.21,0.88,1847.0,13.469,245.3
7/1/1986,55.2592,54.9405,78.2626,7.0,362000,40.0,1780.0,26897.76122,641695.346,512.8867,2398.7,-0.23,0.74,1782.0,11.575,240.2
8/1/1986,55.1567,55.0626,78.3482,6.9,407400,40.1,1726.0,26598.24976,642607.368,514.9309,2414.7,-0.25,1.0,1807.0,15.092,245.0
9/1/1986,55.2975,55.2082,78.4495,7.0,395500,40.2,1686.0,27714.71662,657852.183,517.5387,2425.3,-0.21,1.56,1687.0,14.913,238.3
10/1/1986,55.5332,55.4173,78.6211,7.0,383250,40.0,1675.0,28792.72482,648561.341,517.528,2438.7,-0.17,1.58,1681.0,14.852,237.4
11/1/1986,55.7557,55.6222,78.7665,6.9,363200,40.0,1644.0,28066.67173,646573.879,523.9441,2446.8,-0.28,1.21,1623.0,15.207,245.1
12/1/1986,56.2845,56.1668,79.3729,6.6,358250,40.1,1903.0,29614.34187,660110.007,539.3086,2462.1,-0.81,0.2,1833.0,16.076,248.6
1/1/1987,56.0882,55.9671,78.9108,6.6,345600,40.4,1690.0,28599.26605,639270.499,548.8817,2463.1,-0.59,0.65,1774.0,18.656,264.5
2/1/1987,56.8275,56.801,79.8877,6.6,348750,40.7,1689.0,28116.78454,662329.379,547.3783,2457.5,-0.05,1.15,1784.0,17.726,280.9
3/1/1987,56.9098,56.8446,79.7376,6.6,333250,40.4,1704.0,27250.88175,662965.03,548.1938,2454.3,0.03,1.12,1726.0,18.305,292.5
4/1/1987,57.2701,57.1753,79.9812,6.3,336250,40.2,1601.0,28987.349,661061.681,549.3757,2455.8,0.08,1.65,1614.0,18.643,289.3
5/1/1987,57.6322,57.578,80.3199,6.3,331000,40.5,1500.0,31244.75643,659958.604,551.5846,2453.9,0.08,1.76,1628.0,19.415,289.1
6/1/1987,57.9307,57.8074,80.4169,6.2,322250,40.3,1522.0,31165.50826,663252.215,554.5518,2444.6,0.19,1.67,1594.0,20.034,301.4
7/1/1987,58.3258,58.257,80.8279,6.1,319250,40.4,1516.0,32903.14093,669004.318,553.2904,2442.0,0.07,1.87,1575.0,21.355,310.1
8/1/1987,58.7636,58.5697,81.0626,6.0,325600,40.4,1511.0,29632.9885,666054.367,553.955,2439.4,-0.02,2.03,1605.0,20.274,329.4
9/1/1987,58.9951,58.9882,81.4604,5.9,309750,40.1,1514.0,29684.26673,673394.998,561.1577,2440.7,0.15,2.2,1695.0,19.526,318.7
10/1/1987,59.781,59.8266,82.4562,6.0,300000,40.5,1447.0,31165.50826,672618.758,563.0739,2447.7,0.6,2.23,1515.0,19.848,280.2
11/1/1987,60.0726,60.1464,82.7578,5.8,306750,40.4,1457.0,31487.1626,670755.062,562.6052,2442.7,0.48,2.17,1656.0,18.92,245.0
12/1/1987,60.4095,60.5473,83.1933,5.7,318750,40.5,1345.0,34190.92369,676438.674,565.2319,2445.0,0.84,2.22,1400.0,17.241,241.0
1/1/1988,60.3976,60.4059,82.9076,5.7,335600,40.3,1244.0,36349.27091,674894.606,567.18,2454.7,0.04,1.84,1271.0,17.16,250.5
2/1/1988,60.7003,60.6,83.1047,5.7,318750,40.4,1438.0,35561.45087,682522.421,568.4762,2470.2,0.0,1.63,1473.0,16.765,258.1
3/1/1988,60.8501,60.7687,83.286,5.7,305500,40.4,1525.0,33386.78785,693454.661,571.2544,2481.3,0.04,1.79,1532.0,16.217,265.7
4/1/1988,61.2031,61.3069,83.9899,5.4,312200,40.4,1429.0,34613.96907,689735.681,577.398,2483.5,-0.01,1.85,1573.0,17.875,262.6
