sasdate,INDPRO,IPMANSICS,CUMFNS,UNRATE,CLAIMSx,CES0600000007,PERMIT,ANDENOx,CMRMTSPLx,BUSLOANS,M2REAL,COMPAPFFx,T10YFFM,HOUST,OILPRICEx,S&P 500
9/1/2017,0.001031641609603895,0.0002839482470724519,0.12080000000000268,-0.10000000000000053,0.09485140106525947,41.1,7.149131598557407,0.09722111840570236,0.004839165576218107,0.005131614879896773,-0.0015611404877109436,0.1,1.05,7.074116816197362,0.0065926262306978956,0.01479903995825893
10/1/2017,0.012242951327366747,0.01050142701152712,0.9077000000000055,-0.09999999999999964,-0.1173013235044813,41.3,7.212294468500341,-0.03341884250592564,0.005663991875707097,-0.004223158578452235,0.003531513883887172,0.11,1.21,7.136483208590247,-0.0016650220030873797,0.025412073530402424
11/1/2017,0.002389626780567866,0.0005309686332219954,0.12869999999999493,0.0,0.022449922439221837,41.5,7.1693500166706,0.06128399543541008,0.007444953784409236,-0.007943378283481017,-0.00030425872965089695,0.16,1.19,7.149131598557407,0.05886395831310143,0.014216031327456413
12/1/2017,0.0019533298635989738,-0.0025492350705578204,-0.12019999999999698,-0.10000000000000053,-0.021006176700147705,41.2,7.1785454837637,-0.0025946409304733464,0.006585444475172508,0.0027674786404503493,0.0021635934806401025,0.24,1.1,7.0707241072602764,-0.07192499655444662,0.02690564452555222
1/1/2018,-1.872595501151153e-05,-0.003069481121634965,-0.16970000000000596,-0.09999999999999964,-0.030765218044461307,41.1,7.183111701743281,-0.11151069270639802,-0.01322386906097961,0.0024160261802039784,-0.0035787176297041867,0.22,1.17,7.1693500166706,0.07415620843701554,0.046013536513940245
2/1/2018,0.002421606629052775,0.008452393246113132,0.7175000000000011,0.09999999999999964,-0.062486076947735114,41.6,7.186144304522325,0.070949547658536,0.004990439108164324,-0.0008416589490209958,-8.963223898383887e-05,0.36,1.44,7.152268856032539,-0.11916002481182542,-0.030808848404093148
3/1/2018,0.004886354634384027,-0.0007443009853247418,-0.011600000000001387,-0.09999999999999964,0.021486950197807886,41.6,7.233455418621439,0.07011414589119447,-0.002214183605758535,0.00412981829431569,0.0038826662004112222,0.57,1.33,7.183870715062453,0.03134996752451613,-0.0008838872380376728
4/1/2018,0.01095858190317145,0.0069158540918694555,0.5821000000000112,0.0,-0.01922706223037096,41.7,7.228388451573604,-0.05477022427139744,0.00010657027192984003,0.01516896529159073,-0.0013223496860863548,0.51,1.18,7.151485463904735,0.046593059230154665,-0.018348659050624327
5/1/2018,-0.009045665423148996,-0.008226655309766073,-0.6200000000000045,-0.20000000000000018,-0.0011293055971517418,41.6,7.198931240688173,-0.0007329668827225078,0.007412669339673883,-0.01743443442927184,0.001715143706384481,0.46,1.28,7.213031659834869,0.00017835931553111806,0.01787495866465605
6/1/2018,0.007739323183955982,0.006400956349967402,0.5225999999999971,0.20000000000000018,0.006083154953406833,41.6,7.20414929203594,-0.03919298390169246,-0.004682196174471187,0.004969931832261132,0.003385907182021697,0.37,1.09,7.083387847625295,-0.08538939829708614,0.019378007455770785
7/1/2018,0.0016130706732431221,0.0007926938662263794,0.07399999999999807,-0.20000000000000018,-0.06065269947925245,41.6,7.195937226475569,-0.06238261661187394,0.002228556066251386,-0.002092654155055662,0.001635381479385245,0.26,0.98,7.0967213784947605,0.07541941272655883,0.01416392489912166
8/1/2018,0.006442729109767065,0.002344858291281504,0.1916000000000082,0.0,-0.004784698123335929,41.4,7.149131598557407,0.09166126421322573,0.004863032083651575,-0.003426247295410967,0.0017213693570035105,0.28,0.98,7.160845906664299,-0.08681251464827433,0.0227136914158228
9/1/2018,0.0006505452749951957,0.0004467180777636415,0.03819999999998913,-0.09999999999999964,-0.01595392794224182,41.2,7.1808311990445555,-0.03490956710887971,-0.00034212311453174493,0.004887721413354029,0.0004431720555047036,0.29,1.05,7.1308988302963465,0.07339437924376035,0.015168748229911877
10/1/2018,-0.0011033900564871857,-0.003911378014288758,-0.30749999999999034,0.09999999999999964,0.03730705241281029,41.3,7.148345743900068,-0.036765349057402474,-0.0032179957215348054,0.003656551385964768,-0.0014898374576510776,0.18,0.96,7.107425474110705,-0.024008934745752164,-0.04081481435188028
11/1/2018,0.0007930645244380585,-0.0025318042901316673,-0.19660000000000366,0.0,0.05591873077902143,41.2,7.200424892944957,-0.02916283245097695,0.0032987558300519026,-0.0006324140699929259,0.0020568112503038805,0.36,0.92,7.074116816197362,-0.22418023577204416,-0.022594354509174686
12/1/2018,0.0002450018435427026,0.0032745392634536685,0.263300000000001,0.10000000000000009,-0.002889854184104479,41.4,7.183111701743281,0.08145081516962804,-0.002221153061388037,0.0025472179411245577,0.00781619258687627,0.42,0.56,6.9985096422506015,0.07683063069224705,-0.058960017652593955
1/1/2019,-0.00666522303835837,-0.008854061726959017,-0.6885000000000048,0.10000000000000009,-0.008270975953424298,41.6,7.134093721192866,-0.03262235565371441,0.0020915086658650495,-0.003554285074927499,0.005223683172477678,0.19,0.31,7.111512116496157,0.17684500203277675,0.015491062866141547
2/1/2019,-0.005479088490066175,-0.005667775241573025,-0.4294999999999902,-0.20000000000000018,-0.0011229647446224789,40.9,7.1592919047975645,-0.08134131238837305,-0.0019104830594756095,-0.006513712129112115,-0.0005771198383364151,0.09,0.28,7.02197642307216,0.030302325862495927,0.05501690361573264
3/1/2019,0.0003752804925412079,-0.0026160596875151043,-0.18560000000000798,0.0,-0.0492846684389896,41.2,7.166265974133638,0.08891475124928938,-0.002222848491028273,-0.0005135987931081942,-0.0006649750879379468,0.07,0.17,7.0825485693553,-0.01057249105285063,0.017673211862536675
4/1/2019,-0.005865977141161771,-0.006260238517757699,-0.4633000000000038,-0.09999999999999964,-0.00972608781999007,41.1,7.186901020411631,-0.0633661935581813,-0.007628407790813085,-0.005816721783489243,-0.0018046593129010802,0.05,0.11,7.148345743900068,0.03706511020692016,0.034980387588162465
5/1/2019,0.0011530983463270417,-0.00011995985895474348,0.0169000000000068,-0.10000000000000009,0.04086966918832857,41.0,7.205635176410364,-0.1088993969260077,0.006178907244418497,0.005459217539240058,0.006450225571217771,0.05,0.01,7.164720378771857,-0.14227740727598448,-0.017049962300823118
6/1/2019,0.00044427195055796176,0.004053515095728599,0.34439999999999316,0.0,0.03020288172989183,41.2,7.1693500166706,-0.010286842316299172,0.0011855289968671912,8.152080956946861e-07,0.00841514825480516,-0.08,-0.31,7.1252830915107115,-0.0583408088786701,0.012345062157089082
7/1/2019,-0.0048606038693659315,-0.007159330288375898,-0.519999999999996,0.10000000000000009,-0.07704985502667938,40.9,7.229113877793302,0.11013217728601532,0.000637397164817699,0.0008647990159031949,0.0032430036529902395,-0.18,-0.34,7.122866658599083,0.15499157090814997,0.03599945667808235
8/1/2019,0.0068257248349024024,0.006294470799237395,0.5229999999999961,-0.10000000000000009,0.011919092237210549,41.1,7.301147805856032,-0.035819068758119244,0.0026207215232609826,0.004945775134678421,0.0045363240840767816,-0.07,-0.49,7.226209010100671,-0.09334084759281236,-0.03346648437002919
9/1/2019,-0.0033894417233817364,-0.008017122367127705,-0.5796999999999883,-0.10000000000000009,-0.00713439411387462,41.3,7.292337176173877,-0.07026643139307609,-0.0031983454421382618,-0.005022199081441414,0.0049083000758649575,-0.01,-0.35,7.1785454837637,0.08360121535252052,0.02879957393630761
